Annotation Cluster 1	Enrichment Score: 7.365080097353325
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0009605~response to external stimulus	29	41.42857142857143	1.6871626758204172E-9	CXCL9, IL23R, IL24, CXCL13, NTN1, CXCL5, MC4R, CCL7, CNR2, SPP1, CCL1, DRD2, CAMP, GBP5, ENDOG, CCL20, DCC, TNFRSF9, FGG, APOA1, CARTPT, LYZ, CHIT1, IGLL5, CXCL10, CXCL11, IFNG, IRF4, IDO1	68	2073	16650	3.4253426406742142	4.27357381826976E-6	5.599395566905356E-7	5.139413624600335E-7
GOTERM_BP_FAT	GO:0071345~cellular response to cytokine stimulus	18	25.71428571428571	1.7691613165577745E-9	GBP5, CXCL9, CCL20, IL23R, TNFRSF9, IL24, APOA1, CXCL13, CXCL5, PSMA8, IL1A, CXCL10, CXCL11, IFNG, CCL7, IRF4, CCL1, CAMP	68	706	16650	6.242709548408599	4.481275439505161E-6	5.599395566905356E-7	5.139413624600335E-7
GOTERM_BP_FAT	GO:0032496~response to lipopolysaccharide	13	18.571428571428573	2.5099853225893096E-9	CXCL9, CCL20, IL23R, TNFRSF9, IL24, CXCL13, CXCL5, CXCL10, CXCL11, IFNG, CNR2, CAMP, IDO1	68	302	16650	10.540027269185819	6.357772639908887E-6	7.061425374217924E-7	6.481339877441729E-7
GOTERM_BP_FAT	GO:0009617~response to bacterium	16	22.857142857142858	3.072410482159368E-9	CXCL9, CCL20, IL23R, TNFRSF9, IL24, CXCL13, LYZ, CXCL5, CHIT1, IGLL5, CXCL10, CXCL11, IFNG, CNR2, CAMP, IDO1	68	544	16650	7.201557093425605	7.782385366361666E-6	7.77934334082752E-7	7.140281960538372E-7
GOTERM_MF_FAT	GO:0042379~chemokine receptor binding	8	11.428571428571429	3.795306475629706E-9	CXCL10, CXCL11, CXCL9, CCL7, CCL20, CCL1, CXCL13, CXCL5	60	63	15478	32.75767195767195	1.0930476805892653E-6	2.19368714291397E-7	2.1329622393038948E-7
GOTERM_BP_FAT	GO:0002237~response to molecule of bacterial origin	13	18.571428571428573	4.181791428002771E-9	CXCL9, CCL20, IL23R, TNFRSF9, IL24, CXCL13, CXCL5, CXCL10, CXCL11, IFNG, CNR2, CAMP, IDO1	68	316	16650	10.07306403574088	1.0592421712196654E-5	8.823579913085846E-7	8.098736065565366E-7
GOTERM_BP_FAT	GO:0002684~positive regulation of immune system process	19	27.142857142857142	2.6976989527188102E-8	BLK, GBP5, CR2, CXCL9, CCL20, IL23R, CXCL13, CXCL5, PSMA8, IL1A, IGLL5, CXCL10, CD79A, CXCL11, IFNG, CCL7, IRF4, MZB1, IDO1	68	960	16650	4.846047794117647	6.83303807772484E-5	5.234938303241189E-6	4.8048959781724025E-6
GOTERM_BP_FAT	GO:0050900~leukocyte migration	13	18.571428571428573	2.894515649501447E-8	CXCL9, GPR15, CCL20, CXCL13, CXCL5, IL1A, CXCL10, CXCL11, IFNG, CCL7, CNR2, OLR1, CCL1	68	376	16650	8.465660200250312	7.331539475519122E-5	5.234938303241189E-6	4.8048959781724025E-6
GOTERM_BP_FAT	GO:0019221~cytokine-mediated signaling pathway	15	21.428571428571427	3.342079610370928E-8	CXCL9, CCL20, IL23R, TNFRSF9, APOA1, CXCL13, CXCL5, PSMA8, IL1A, CXCL10, CXCL11, IFNG, CCL7, IRF4, CCL1	68	554	16650	6.629592270121045	8.46512948902145E-5	5.641430382306126E-6	5.177995343001358E-6
GOTERM_BP_FAT	GO:0070098~chemokine-mediated signaling pathway	8	11.428571428571429	3.7109714808982647E-8	CXCL10, CXCL11, CXCL9, CCL7, CCL20, CCL1, CXCL13, CXCL5	68	82	16650	23.888091822094694	9.399449171687557E-5	5.872612368521504E-6	5.390186076004729E-6
GOTERM_BP_FAT	GO:0030595~leukocyte chemotaxis	10	14.285714285714285	7.847295038599657E-8	CXCL10, CXCL11, CXCL9, IFNG, CCL7, CNR2, CCL20, CCL1, CXCL13, CXCL5	68	194	16650	12.621285627653123	1.9875223721765867E-4	1.103852835429685E-5	1.0131729816503114E-5
GOTERM_BP_FAT	GO:0051707~response to other organism	17	24.285714285714285	1.273813284627141E-7	CXCL9, CCL20, IL23R, TNFRSF9, IL24, CXCL13, LYZ, CXCL5, CHIT1, IGLL5, CXCL10, CXCL11, IFNG, CNR2, IRF4, CAMP, IDO1	68	829	16650	5.021109770808202	3.2260487745550126E-4	1.4234889766839793E-5	1.3065514936072543E-5
GOTERM_BP_FAT	GO:0043207~response to external biotic stimulus	17	24.285714285714285	1.273813284627141E-7	CXCL9, CCL20, IL23R, TNFRSF9, IL24, CXCL13, LYZ, CXCL5, CHIT1, IGLL5, CXCL10, CXCL11, IFNG, CNR2, IRF4, CAMP, IDO1	68	829	16650	5.021109770808202	3.2260487745550126E-4	1.4234889766839793E-5	1.3065514936072543E-5
GOTERM_BP_FAT	GO:0009607~response to biotic stimulus	17	24.285714285714285	2.5721851738018395E-7	CXCL9, CCL20, IL23R, TNFRSF9, IL24, CXCL13, LYZ, CXCL5, CHIT1, IGLL5, CXCL10, CXCL11, IFNG, CNR2, IRF4, CAMP, IDO1	68	873	16650	4.768041237113402	6.513223857310679E-4	2.6008188386124936E-5	2.3871654743030943E-5
GOTERM_BP_FAT	GO:0060326~cell chemotaxis	10	14.285714285714285	6.954085664176769E-7	CXCL10, CXCL11, CXCL9, IFNG, CCL7, CNR2, CCL20, CCL1, CXCL13, CXCL5	68	251	16650	9.755097258026717	0.0017599200324838193	5.335680273241085E-5	4.8973621465293364E-5
GOTERM_BP_FAT	GO:0033993~response to lipid	16	22.857142857142858	1.2222363112647935E-6	CXCL9, ENDOG, CCL20, IL23R, TNFRSF9, IL24, CXCL13, CXCL5, CXCL10, CXCL11, IFNG, CNR2, SPP1, CCL1, CAMP, IDO1	68	860	16650	4.555403556771546	0.0030911390298720143	7.736755850306143E-5	7.101192968448451E-5
GOTERM_BP_FAT	GO:0010033~response to organic substance	29	41.42857142857143	1.4113364266425767E-6	CXCL9, IL23R, IL24, CXCL13, CXCL5, PSMA8, MC4R, CCL7, CNR2, UBD, SPP1, CCL1, DRD2, LEFTY2, CAMP, GBP5, ENDOG, CCL20, TNFRSF9, APOA1, IL1A, CXCL10, CXCL11, IFNG, IRF4, VWC2, MZB1, MT1G, IDO1	68	2822	16650	2.516206695293284	0.0035685352808695336	8.715863005509766E-5	7.999867940286215E-5
GOTERM_BP_FAT	GO:0007166~cell surface receptor signaling pathway	28	40.0	1.6654731720825415E-6	BLK, PIGR, CXCL9, IL23R, CXCL13, CXCL5, PSMA8, CD79A, CCL7, CCL1, DRD2, LEFTY2, CR2, EPHA6, CCL20, DCC, TNFRSF9, FGG, APOA1, ADRA2C, IL1A, IGLL5, CXCL10, CXCL11, IFNG, IRF4, VWC2, IL17D	68	2669	16650	2.568708262623146	0.004209761066315987	1.0040423980269036E-4	9.21561821885673E-5
GOTERM_BP_FAT	GO:0006935~chemotaxis	13	18.571428571428573	1.7780427471011968E-6	CXCL9, CCL20, DCC, APOA1, CXCL13, NTN1, CXCL5, CXCL10, CXCL11, IFNG, CCL7, CNR2, CCL1	68	552	16650	5.766464194373401	0.004493659445787945	1.0426256380693648E-4	9.569755066639825E-5
GOTERM_BP_FAT	GO:0042330~taxis	13	18.571428571428573	1.811829702806163E-6	CXCL9, CCL20, DCC, APOA1, CXCL13, NTN1, CXCL5, CXCL10, CXCL11, IFNG, CCL7, CNR2, CCL1	68	553	16650	5.75603659185193	0.0045788537338470325	1.0426256380693648E-4	9.569755066639825E-5
GOTERM_BP_FAT	GO:1901700~response to oxygen-containing compound	19	27.142857142857142	1.2992552142445108E-5	CXCL9, ENDOG, CCL20, IL23R, TNFRSF9, IL24, CXCL13, CXCL5, MC4R, CXCL10, CXCL11, IFNG, CCL7, CNR2, MZB1, SPP1, DRD2, CAMP, IDO1	68	1466	16650	3.1734010111548034	0.03237469511566793	5.482857004111836E-4	5.032448529840405E-4
GOTERM_BP_FAT	GO:0071310~cellular response to organic substance	23	32.857142857142854	2.58517033516002E-5	GBP5, CXCL9, ENDOG, CCL20, IL23R, TNFRSF9, IL24, APOA1, CXCL13, CXCL5, PSMA8, IL1A, CXCL10, CXCL11, IFNG, CCL7, IRF4, MZB1, VWC2, MT1G, CCL1, LEFTY2, CAMP	68	2186	16650	2.576220332597815	0.06338522856517737	9.48645114293503E-4	8.707153418712878E-4
GOTERM_BP_FAT	GO:0030335~positive regulation of cell migration	10	14.285714285714285	2.7542169126555183E-5	IL1A, CXCL10, CXCL11, CXCL9, IFNG, CCL7, CCL20, CXCL13, INSL3, CXCL5	68	395	16650	6.198808637379002	0.06738729840292523	9.96239603263396E-4	9.144000150016322E-4
GOTERM_BP_FAT	GO:0070887~cellular response to chemical stimulus	25	35.714285714285715	5.470485834574778E-5	CXCL9, IL23R, IL24, CXCL13, CXCL5, PSMA8, CCL7, CNR2, CCL1, LEFTY2, CAMP, GBP5, ENDOG, CCL20, TNFRSF9, APOA1, IL1A, CXCL10, CXCL11, IFNG, IRF4, VWC2, MZB1, MT1G, MT1H	68	2648	16650	2.3116780700195485	0.12939873468590135	0.0016688277268847396	0.001531736033680938
GOTERM_BP_FAT	GO:0098542~defense response to other organism	10	14.285714285714285	1.534799505421998E-4	IGLL5, CXCL10, CXCL9, IFNG, CCL20, IRF4, IL23R, CXCL13, LYZ, CAMP	68	494	16650	4.956537270778757	0.3221264762406125	0.004006301389410823	0.003677189742887343
GOTERM_BP_FAT	GO:0042127~regulation of cell proliferation	17	24.285714285714285	3.4326070131530137E-4	BLK, CXCL9, IL26, IL23R, TNFRSF9, IL24, CXCL13, NTN1, CXCL5, IL1A, CXCL10, CXCL11, IFNG, MZB1, DRD2, CAMP, IDO1	68	1552	16650	2.6820231958762886	0.5808928314787045	0.007583999871843432	0.006960985664361823
GOTERM_BP_FAT	GO:0042742~defense response to bacterium	7	10.0	6.937274480484979E-4	IGLL5, IFNG, CCL20, IL23R, CXCL13, LYZ, CAMP	68	266	16650	6.443498452012383	0.8275799142576397	0.013363593032416774	0.012265793920749044
GOTERM_BP_FAT	GO:0009966~regulation of signal transduction	22	31.428571428571427	0.0017766990804121813	CXCL9, IL26, CCL20, IL23R, IL24, FGG, APOA1, GZMB, CARTPT, ADRA2C, PSMA8, IL1A, CXCL10, CXCL11, IFNG, CCL7, IRF4, UBD, VWC2, CCL1, DRD2, LEFTY2	68	2728	16650	1.9746204933586338	0.9889395701880473	0.027769148590145946	0.025487954709122896
GOTERM_BP_FAT	GO:0031325~positive regulation of cellular metabolic process	22	31.428571428571427	0.0029358725409693778	CXCL9, ENDOG, IL26, CCL20, IL23R, IL24, FGG, APOA1, CARTPT, ADRA2C, PSMA8, MC4R, IL1A, CXCL10, CXCL11, IFNG, CCL7, IRF4, CCL1, DRD2, LEFTY2, CAMP	68	2839	16650	1.897416240183992	0.9994171046925237	0.0408441168886509	0.0374888339846859
GOTERM_BP_FAT	GO:0009893~positive regulation of metabolic process	23	32.857142857142854	0.0031271246318506515	CXCL9, ENDOG, IL26, CCL20, IL23R, IL24, FGG, APOA1, CARTPT, ADRA2C, PSMA8, MC4R, IL1A, CXCL10, CXCL11, IFNG, CCL7, IRF4, MZB1, CCL1, DRD2, LEFTY2, CAMP	68	3052	16650	1.8452220337676357	0.9996414410801395	0.04279934901538297	0.03928344672659954

Annotation Cluster 2	Enrichment Score: 5.657535522925588
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_FAT	GO:0005615~extracellular space	25	35.714285714285715	5.106560629721265E-9	PIGR, CXCL9, IL26, IL24, CXCL13, CXCL5, CCL7, SPP1, CCL1, LEFTY2, CAMP, CCL20, TNFRSF9, FGG, APOA1, CARTPT, LYZ, CHIT1, IL1A, IGLL5, CXCL10, CXCL11, IFNG, VWC2, IL17D	66	1444	14527	3.810700495257282	9.85565716260517E-7	9.85566201536204E-7	9.600333983875978E-7
GOTERM_CC_FAT	GO:0044421~extracellular region part	34	48.57142857142857	2.961752530833893E-5	RAB3B, PIGR, CXCL9, LAMC3, IL26, IL24, DMP1, CXCL13, NTN1, CXCL5, PSMA8, CCL7, SPP1, OLR1, CCL1, LEFTY2, CAMP, CR2, CCL20, AMBN, TNFRSF9, FGG, APOA1, CARTPT, LYZ, CHIT1, IL1A, IGLL5, CXCL10, CXCL11, IFNG, VWC2, IL17D, SLC26A4	66	3878	14527	1.9297591698313719	0.005699960267442794	0.0028580911922547066	0.0027840473789838595
GOTERM_CC_FAT	GO:0005576~extracellular region	37	52.85714285714286	7.042326730065854E-5	RAB3B, PIGR, CXCL9, LAMC3, IL26, IL24, DMP1, CXCL13, NTN1, CXCL5, PSMA8, IL4I1, CCL7, SPP1, OLR1, CCL1, INSL3, LEFTY2, CAMP, CR2, CCL20, AMBN, TNFRSF9, FGG, APOA1, CARTPT, LYZ, CHIT1, IL1A, IGLL5, CXCL10, CXCL11, IFNG, VWC2, MZB1, IL17D, SLC26A4	66	4623	14527	1.7616102622591916	0.01350021276599045	0.004530563529675699	0.004413191417507935

Annotation Cluster 3	Enrichment Score: 4.285513865699309
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_FAT	GO:0005125~cytokine activity	15	21.428571428571427	7.778127725031699E-14	CXCL9, IL26, CCL20, IL24, CXCL13, CXCL5, IL1A, CXCL10, CXCL11, IFNG, CCL7, SPP1, CCL1, IL17D, LEFTY2	60	222	15478	17.43018018018018	2.241407059955236E-11	2.247878912534161E-11	2.1856538907339074E-11
GOTERM_MF_FAT	GO:0005102~receptor binding	26	37.142857142857146	2.5119056094135365E-11	BLK, CXCL9, IL26, IL23R, IL24, DMP1, CXCL13, CXCL5, CCL7, SPP1, CCL1, DRD2, INSL3, LEFTY2, CCL20, AMBN, FGG, APOA1, CARTPT, ADRA2C, IL1A, IGLL5, CXCL10, CXCL11, IFNG, IL17D	60	1462	15478	4.58764249886001	7.2342771773037384E-9	3.6297036056025604E-9	3.5292273812260187E-9
GOTERM_BP_FAT	GO:0048584~positive regulation of response to stimulus	31	44.285714285714285	3.2648368006982296E-11	BLK, CXCL9, IL26, IL23R, IL24, CXCL13, CXCL5, PSMA8, CD79A, CCL7, UBD, CCL1, DRD2, INSL3, LEFTY2, GBP5, CR2, ENDOG, CCL20, FGG, APOA1, GZMB, CARTPT, ADRA2C, IL1A, IGLL5, CXCL10, CXCL11, IFNG, IRF4, IDO1	68	2030	16650	3.73913358446827	8.269821261119858E-8	2.0666416948419795E-8	1.8968701812056714E-8
GOTERM_MF_FAT	GO:0005126~cytokine receptor binding	13	18.571428571428573	3.815510986285717E-10	CXCL9, CCL20, IL23R, CXCL13, CXCL5, IL1A, CXCL10, CXCL11, IFNG, CCL7, CCL1, IL17D, LEFTY2	60	273	15478	12.284126984126985	1.0988671772516057E-7	3.6756089167885735E-8	3.573861957154289E-8
GOTERM_BP_FAT	GO:0071345~cellular response to cytokine stimulus	18	25.71428571428571	1.7691613165577745E-9	GBP5, CXCL9, CCL20, IL23R, TNFRSF9, IL24, APOA1, CXCL13, CXCL5, PSMA8, IL1A, CXCL10, CXCL11, IFNG, CCL7, IRF4, CCL1, CAMP	68	706	16650	6.242709548408599	4.481275439505161E-6	5.599395566905356E-7	5.139413624600335E-7
GOTERM_CC_FAT	GO:0005615~extracellular space	25	35.714285714285715	5.106560629721265E-9	PIGR, CXCL9, IL26, IL24, CXCL13, CXCL5, CCL7, SPP1, CCL1, LEFTY2, CAMP, CCL20, TNFRSF9, FGG, APOA1, CARTPT, LYZ, CHIT1, IL1A, IGLL5, CXCL10, CXCL11, IFNG, VWC2, IL17D	66	1444	14527	3.810700495257282	9.85565716260517E-7	9.85566201536204E-7	9.600333983875978E-7
GOTERM_BP_FAT	GO:0010647~positive regulation of cell communication	23	32.857142857142854	8.384898317433222E-8	BLK, RAB3B, SNAP25, CXCL9, IL26, CCL20, IL23R, IL24, FGG, APOA1, GZMB, CARTPT, ADRA2C, PSMA8, IL1A, CXCL10, CXCL11, IFNG, CCL7, UBD, CCL1, DRD2, LEFTY2	68	1555	16650	3.621619065632684	2.123669303031317E-4	1.1173980284074168E-5	1.0256054573534109E-5
GOTERM_BP_FAT	GO:0023056~positive regulation of signaling	23	32.857142857142854	9.185108521904391E-8	BLK, RAB3B, SNAP25, CXCL9, IL26, CCL20, IL23R, IL24, FGG, APOA1, GZMB, CARTPT, ADRA2C, PSMA8, IL1A, CXCL10, CXCL11, IFNG, CCL7, UBD, CCL1, DRD2, LEFTY2	68	1563	16650	3.603082307779158	2.326317464894645E-4	1.1628347388730959E-5	1.0673096102452903E-5
GOTERM_BP_FAT	GO:1902533~positive regulation of intracellular signal transduction	17	24.285714285714285	4.838620138742384E-7	CXCL9, IL26, CCL20, IL23R, IL24, FGG, APOA1, CARTPT, ADRA2C, IL1A, CXCL10, CXCL11, IFNG, CCL7, UBD, CCL1, DRD2	68	915	16650	4.549180327868853	0.0012248720088799958	4.224615928033005E-5	3.8775700698059654E-5
GOTERM_BP_FAT	GO:0010562~positive regulation of phosphorus metabolic process	18	25.71428571428571	5.725747770273584E-7	CXCL9, IL26, CCL20, IL23R, IL24, FGG, CARTPT, ADRA2C, MC4R, IL1A, CXCL10, CXCL11, IFNG, CCL7, CCL1, DRD2, LEFTY2, CAMP	68	1049	16650	4.201480401502832	0.00144928110178566	4.676643017526682E-5	4.292463812295423E-5
GOTERM_BP_FAT	GO:0045937~positive regulation of phosphate metabolic process	18	25.71428571428571	5.725747770273584E-7	CXCL9, IL26, CCL20, IL23R, IL24, FGG, CARTPT, ADRA2C, MC4R, IL1A, CXCL10, CXCL11, IFNG, CCL7, CCL1, DRD2, LEFTY2, CAMP	68	1049	16650	4.201480401502832	0.00144928110178566	4.676643017526682E-5	4.292463812295423E-5
GOTERM_BP_FAT	GO:0007267~cell-cell signaling	21	30.0	1.2120517184770957E-6	BLK, RAB3B, SNAP25, CXCL9, IL26, CCL20, GAD1, FGG, CARTPT, CXCL13, ADRA2C, CXCL5, PSMA8, MC4R, CXCL10, CXCL11, IFNG, CCL7, CNR2, DRD2, INSL3	68	1517	16650	3.389526542324247	0.0030654208370710645	7.736755850306143E-5	7.101192968448451E-5
GOTERM_BP_FAT	GO:0009967~positive regulation of signal transduction	20	28.57142857142857	2.1241819952781164E-6	CXCL9, IL26, CCL20, IL23R, IL24, FGG, APOA1, GZMB, CARTPT, ADRA2C, PSMA8, IL1A, CXCL10, CXCL11, IFNG, CCL7, UBD, CCL1, DRD2, LEFTY2	68	1428	16650	3.4293129016312407	0.005366109429411514	1.1952064026764868E-4	1.0970219904502984E-4
GOTERM_BP_FAT	GO:0019220~regulation of phosphate metabolic process	19	27.142857142857142	4.593547743856614E-5	CXCL9, IL26, CCL20, IL23R, IL24, FGG, APOA1, CARTPT, ADRA2C, MC4R, IL1A, CXCL10, CXCL11, IFNG, CCL7, CCL1, DRD2, LEFTY2, CAMP	68	1610	16650	2.8895688710266714	0.10984283043931697	0.0015034417632645487	0.0013799362787625638
GOTERM_BP_FAT	GO:0001934~positive regulation of protein phosphorylation	14	20.0	4.597329605871942E-5	IL26, CCL20, IL23R, IL24, FGG, CARTPT, ADRA2C, IL1A, IFNG, CCL7, CCL1, DRD2, LEFTY2, CAMP	68	890	16650	3.8516192994051552	0.10992810249221652	0.0015034417632645487	0.0013799362787625638
GOTERM_BP_FAT	GO:0051174~regulation of phosphorus metabolic process	19	27.142857142857142	4.6314556688244395E-5	CXCL9, IL26, CCL20, IL23R, IL24, FGG, APOA1, CARTPT, ADRA2C, MC4R, IL1A, CXCL10, CXCL11, IFNG, CCL7, CCL1, DRD2, LEFTY2, CAMP	68	1611	16650	2.887775221820572	0.11069719540082279	0.0015034417632645487	0.0013799362787625638
GOTERM_BP_FAT	GO:0042327~positive regulation of phosphorylation	14	20.0	7.373002338010356E-5	IL26, CCL20, IL23R, IL24, FGG, CARTPT, ADRA2C, IL1A, IFNG, CCL7, CCL1, DRD2, LEFTY2, CAMP	68	932	16650	3.678048472607927	0.1703613499725528	0.002121413854527525	0.0019471428901745532
GOTERM_BP_FAT	GO:0006468~protein phosphorylation	20	28.57142857142857	8.639911282925647E-5	BLK, EPHA6, IL26, CCL20, IL23R, IL24, FGG, APOA1, CARTPT, ADRA2C, PSMA8, IL1A, CXCL10, IFNG, CCL7, CCL1, DRD2, LEFTY2, CAMP, MAPK4	68	1852	16650	2.6442002286875876	0.19656452947804048	0.0024039841064140374	0.0022065004199471653
GOTERM_BP_FAT	GO:0031401~positive regulation of protein modification process	15	21.428571428571427	1.5021157212525036E-4	IL26, CCL20, IL23R, IL24, FGG, CARTPT, ADRA2C, PSMA8, IL1A, IFNG, CCL7, CCL1, DRD2, LEFTY2, CAMP	68	1143	16650	3.2132931912922644	0.31649034134586407	0.003997022227466472	0.003668672850170648
GOTERM_BP_FAT	GO:0010646~regulation of cell communication	26	37.142857142857146	1.6180143336141825E-4	BLK, RAB3B, SNAP25, CXCL9, IL26, IL23R, IL24, PSMA8, CCL7, CNR2, UBD, CCL1, DRD2, LEFTY2, CCL20, FGG, APOA1, GZMB, CARTPT, ADRA2C, IL1A, CXCL10, CXCL11, IFNG, IRF4, VWC2	68	3020	16650	2.1080054538371638	0.3362675788211389	0.004065740403042649	0.0037317459307547843
GOTERM_BP_FAT	GO:0001932~regulation of protein phosphorylation	16	22.857142857142858	1.621800081782415E-4	IL26, CCL20, IL23R, IL24, FGG, APOA1, CARTPT, ADRA2C, IL1A, CXCL10, IFNG, CCL7, CCL1, DRD2, LEFTY2, CAMP	68	1300	16650	3.013574660633484	0.3369038497106882	0.004065740403042649	0.0037317459307547843
GOTERM_BP_FAT	GO:0023051~regulation of signaling	26	37.142857142857146	2.1151982786179628E-4	BLK, RAB3B, SNAP25, CXCL9, IL26, IL23R, IL24, PSMA8, CCL7, CNR2, UBD, CCL1, DRD2, LEFTY2, CCL20, FGG, APOA1, GZMB, CARTPT, ADRA2C, IL1A, CXCL10, CXCL11, IFNG, IRF4, VWC2	68	3070	16650	2.073673117455451	0.41482035649914806	0.0049134697628079645	0.004509835595879032
GOTERM_BP_FAT	GO:1902531~regulation of intracellular signal transduction	18	25.71428571428571	3.38761743760255E-4	CXCL9, IL26, CCL20, IL23R, IL24, FGG, APOA1, CARTPT, ADRA2C, IL1A, CXCL10, CXCL11, IFNG, CCL7, UBD, CCL1, DRD2, LEFTY2	68	1714	16650	2.571384446427346	0.5760877796705879	0.007583999871843432	0.006960985664361823
GOTERM_BP_FAT	GO:0042325~regulation of phosphorylation	16	22.857142857142858	3.444549704826203E-4	IL26, CCL20, IL23R, IL24, FGG, APOA1, CARTPT, ADRA2C, IL1A, CXCL10, IFNG, CCL7, CCL1, DRD2, LEFTY2, CAMP	68	1393	16650	2.812381233900595	0.5821591848519715	0.007583999871843432	0.006960985664361823
